10.578633333040349,0
10.379941522483932,3
8.660488325590096,5
8.273335756167826,7
4.002520441056023,9
2.3104424135785444,218
2.245669816000324,287
1.3932345132955626,455
1.1345778991315647,721
0.7341323081058588,804
