0,1.0226594302890015
1,1.5644800565932635
2,2.021180336173765
3,2.431298129147854
4,2.8196169081393743
5,3.2266437805284993
6,3.7213386042792322
7,4.19688705883261
8,4.648577015604264
9,5.040992231865463
10,5.3937968842260675
11,5.725281948322581
12,6.019908050598654
13,6.2834010189179335
14,6.521131223106892
15,6.737620109813243
16,6.936750458565441
17,7.121878454816578
18,7.296101133713191
19,7.462143553275487
20,7.622286642553322
21,7.7782587305852555
22,7.9272839032089
23,8.071425600204792
24,8.209968553803826
25,8.340880785799616
26,8.46444806410981
27,8.581484846534618
28,8.692670713474207
29,8.798558770724265
30,8.8990705217391
31,8.99446172839246
32,9.08504518261622
33,9.171197971763938
34,9.25326993564724
35,9.33141658762592
36,9.405840100900056
37,9.476777984540895
38,9.54445323125206
39,9.609040884041736
40,9.670754059874213
41,9.729773784401297
42,9.786290100189529
43,9.840472814790635
44,9.892476380451116
45,9.94239728215376
46,9.990332775035213
47,10.036377228365303
48,10.080623242651477
49,10.123163662079206
50,10.164090090839602
51,10.203487062910934
52,10.241441424305497
53,10.27803193367108
54,10.313336557905522
55,10.347428143354694
56,10.38037302447223
57,10.412231879843365
58,10.443044638696415
59,10.47285711752556
60,10.501712513571457
61,10.529652151405912
62,10.556716585128529
63,10.582944911001556
64,10.608374408641875
65,10.633038763235586
66,10.656972123307508
67,10.680206961630553
68,10.702774103818987
69,10.724702811653879
70,10.746020917779706
71,10.766754859613009
72,10.786929426143098
73,10.806563721673031
74,10.825677893903919
75,10.84429168139892
76,10.862423892428877
77,10.880092671952445
78,10.897315397781302
79,10.914108612071484
80,10.93048818725357
81,10.946469438564561
82,10.96206679663819
83,10.977294195987483
84,10.99216475632001
85,11.006691009931881
86,11.020884891717568
87,11.034757169442273
88,11.048318461577079
89,11.061578945343266
90,11.074548303533197
91,11.087235947750127
92,11.099650917762048
93,11.111801893452293
94,11.123697207451828
95,11.135344856918005
96,11.146752516191945
97,11.157927554865765
98,11.168877061774433
99,11.179607871980288
100,11.19012658658257
101,11.200439514523202
102,11.210552343897799
103,11.2204707944288
104,11.230200401215814
105,11.239746495176647
106,11.249114207818872
107,11.258308486144017
108,11.267334100225158
109,11.276195649086944
110,11.284897573924987
111,11.29344415233334
112,11.30183951383487
113,11.310087642673913
114,11.31819238378908
115,11.326157447981211
116,11.333986390428397
117,11.341682663019581
118,11.349249604607389
119,11.356690440739209
120,11.364008295235013
121,11.37120619068754
122,11.37828705170359
123,11.385253709891115
124,11.392108906632249
125,11.398855296218699
126,11.405495449943455
127,11.412031859438152
128,11.418466940521355
129,11.424803036821604
130,11.431042418345905
131,11.437187269217592
132,11.44323971983171
133,11.449201838038382
134,11.455075630838603
135,11.46086304616328
136,11.466565975118993
137,11.472186254232918
138,11.477725667305599
139,11.483185947224994
140,11.488568777882472
141,11.493875795816544
142,11.499108591728659
143,11.504268712087136
144,11.509357660768778
145,11.51437689977029
146,11.519327851102311
147,11.524211898628606
148,11.529030389306838
149,11.533784633888338
150,11.538475908545896
151,11.543105456067275
152,11.547674486774861
153,11.55218417957499
154,11.556635682943517
155,11.561030115929224
156,11.565368569088871
157,11.569652105397042
158,11.573881761141967
159,11.57805854675794
160,11.582183447407134
161,11.58625742352834
162,11.590281412342584
163,11.594256328236037
164,11.598183063413542
165,11.602062488587917
166,11.605895453629518
167,11.609682788178649
168,11.61342530224238
169,11.617123786771213
170,11.620779014215312
171,11.624391739065244
172,11.6279626983686
173,11.6314926122279
174,11.634982184286065
175,11.638432102200374
176,11.641843038069048
177,11.6452156488591
178,11.648550576882737
179,11.651848450176066
180,11.655109882894257
181,11.658335475698525
182,11.661525816127275
183,11.664681478947127
184,11.667803026497294
185,11.670891009024803
186,11.67394596500651
187,11.676968421462943
188,11.67995889426154
189,11.682917888411119
190,11.68584589834661
191,11.68874340819818
192,11.691610892046608
193,11.694448814209917
194,11.69725762948282
195,11.700037783378223
196,11.702789712362941
197,11.70551384408679
198,11.708210597603818
199,11.710880383587112
200,11.713523604537246
201,11.716140654984535
202,11.718731921685498
203,11.721297783813236
204,11.723838613142279
205,11.726354774228174
206,11.728846624582035
207,11.73131451483956
208,11.733758788924296
209,11.73617978420943
210,11.738577831672913
211,11.740953256047893
212,11.74330637596926
213,11.745637504116036
214,11.747946947350144
215,11.750235006850902
216,11.752501978245967
217,11.75474815173866
218,11.756973812231802
219,11.75917923944819
220,11.761364708047779
221,11.763530487741379
222,11.765676843402026
223,11.767804035172974
224,11.769912318572715
225,11.772001944597303
226,11.774073159819965
227,11.776126206488087
228,11.778161322617681
229,11.780178742085335
230,11.78217869471783
231,11.784161406379434
232,11.786127099056896
233,11.788075990942334
234,11.79000829651395
235,11.791924226614682
236,11.793823988528958
237,11.795707786057433
238,11.79757581958987
239,11.79942828617622
240,11.801265379595888
241,11.803087290425317
242,11.804894206103894
243,11.806686310998227
244,11.80846378646486
245,11.810226810911448
246,11.811975559856457
247,11.813710205987407
248,11.815430919217725
249,11.817137866742236
250,11.81883121309129
251,11.820511120183612
252,11.82217774737798
253,11.823831251523577
254,11.825471787009214
255,11.827099505811374
256,11.828714557541147
257,11.83031708949007
258,11.831907246674913
259,11.833485171881414
260,11.835051005707026
261,11.836604886602675
262,11.83814695091357
263,11.839677332919086
264,11.841196164871736
265,11.842703577035273
266,11.844199697721933
267,11.845684653328847
268,11.84715856837363
269,11.848621565529193
270,11.850073765657779
271,11.851515287844245
272,11.852946249428616
273,11.854366766037916
274,11.855776951617333
275,11.857176918460667
276,11.858566777240151
277,11.85994663703561
278,11.861316605363005
279,11.862676788202345
280,11.864027290025035
281,11.865368213820615
282,11.86669966112294
283,11.868021732035812
284,11.869334525258068
285,11.870638138108141
286,11.871932666548108
287,11.873218205207245
288,11.874494847405069
289,11.875762685173944
290,11.87702180928118
291,11.878272309250693
292,11.879514273384238
293,11.88074778878218
294,11.881972941363866
295,11.883189815887567
296,11.88439849597003
297,11.885599064105632
298,11.886791601685143
299,11.887976189014124
300,11.889152905330953
301,11.89032182882449
302,11.891483036651403
303,11.89263660495314
304,11.89378260887257
305,11.894921122570304
306,11.896052219240692
307,11.897175971127506
308,11.898292449539325
309,11.899401724864614
310,11.900503866586526
311,11.901598943297401
312,11.902687022712998
313,11.903768171686458
314,11.90484245622199
315,11.90590994148831
316,11.906970691831816
317,11.908024770789511
318,11.909072241101706
319,11.910113164724448
320,11.911147602841753
321,11.912175615877585
322,11.913197263507621
323,11.914212604670805
324,11.915221697580677
325,11.916224599736502
326,11.917221367934186
327,11.918212058277007
328,11.919196726186133
329,11.92017542641096
330,11.921148213039263
331,11.922115139507154
332,11.923076258608873
333,11.924031622506389
334,11.924981282738846
335,11.925925290231824
336,11.926863695306444
337,11.927796547688317
338,11.928723896516315
339,11.929645790351206
340,11.930562277184134
341,11.931473404444937
342,11.932379219010343
343,11.933279767212
344,11.934175094844369
345,11.935065247172504
346,11.93595026893967
347,11.936830204374841
348,11.93770509720007
349,11.938574990637724
350,11.939439927417615
351,11.940299949783984
352,11.941155099502383
353,11.942005417866444
354,11.942850945704508
355,11.943691723386179
356,11.944527790828737
357,11.945359187503458
358,11.946185952441832
359,11.947008124241657
360,11.947825741073064
361,11.948638840684408
362,11.949447460408084
363,11.950251637166248
364,11.95105140747642
365,11.951846807457029
366,11.95263787283284
367,11.953424638940303
368,11.954207140732821
369,11.95498541278592
370,11.955759489302343
371,11.956529404117067
372,11.95729519070222
373,11.958056882171945
374,11.958814511287164
375,11.959568110460282
376,11.960317711759801
377,11.96106334691488
378,11.9618050473198
379,11.962542844038376
380,11.963276767808301
381,11.964006849045397
382,11.964733117847835
383,11.965455604000262
384,11.96617433697787
385,11.966889345950412
386,11.967600659786147
387,11.968308307055716
388,11.969012316035982
389,11.969712714713786
390,11.970409530789656
391,11.971102791681467
392,11.971792524528027
393,11.972478756192624
394,11.973161513266515
395,11.973840822072354
396,11.974516708667586
397,11.975189198847767
398,11.97585831814985
399,11.976524091855424
400,11.977186544993888
401,11.977845702345594
402,11.978501588444932
403,11.979154227583383
404,11.97980364381251
405,11.98044986094691
406,11.981092902567138
407,11.981732792022559
408,11.98236955243419
409,11.98300320669747
410,11.983633777485018
411,11.984261287249325
412,11.984885758225426
413,11.985507212433527
414,11.98612567168159
415,11.98674115756788
416,11.987353691483497
417,11.987963294614826
418,11.988569987946006
419,11.989173792261324
420,11.98977472814759
421,11.99037281599648
422,11.990968076006842
423,11.991560528186966
424,11.99215019235683
425,11.99273708815031
426,11.993321235017357
427,11.993902652226147
428,11.994481358865198
429,11.995057373845464
430,11.995630715902386
431,11.996201403597935
432,11.996769455322603
433,11.997334889297388
434,11.997897723575738
435,11.99845797604547
436,11.999015664430674
437,11.99957080629357
438,12.000123419036363
439,12.000673519903051
440,12.001221125981228
441,12.001766254203849
442,12.002308921350972
443,12.002849144051487
444,12.003386938784807
445,12.003922321882552
446,12.004455309530195
447,12.004985917768698
448,12.005514162496116
449,12.006040059469191
450,12.006563624304912
451,12.007084872482068
452,12.007603819342767
453,12.008120480093949
454,12.008634869808862
455,12.009147003428534
456,12.009656895763218
457,12.010164561493822
458,12.01067001517331
459,12.011173271228106
460,12.011674343959454
461,12.012173247544778
462,12.01266999603902
463,12.013164603375962
464,12.013657083369518
465,12.014147449715031
466,12.014635715990543
467,12.01512189565804
468,12.015606002064697
469,12.01608804844409
470,12.016568047917414
471,12.017046013494662
472,12.017521958075815
473,12.017995894451982
474,12.018467835306566
475,12.018937793216383
476,12.019405780652782
477,12.019871809982755
478,12.020335893470012
479,12.020798043276073
480,12.021258271461319
481,12.021716589986045
482,12.022173010711498
483,12.022627545400894
484,12.023080205720436
485,12.023531003240311
486,12.023979949435669
487,12.024427055687601
488,12.024872333284108
489,12.025315793421038
490,12.02575744720303
491,12.026197305644445
492,12.026635379670276
493,12.027071680117055
494,12.027506217733748
495,12.02793900318263
496,12.028370047040168
497,12.028799359797878
498,12.029226951863171
499,12.029652833560203
